x1,x2,x3,x4,x5,x6,x7,x8,y
0.4967141530112327,0.7910319470430469,0.17714802274827612,0.42889511787207174,0.551128020804086,-2.245667198993836,-0.4040558189445097,0.3569093260080292,3.7837444940113407
-0.13826430117118466,-0.9093874547947389,-0.9982619201956193,0.8570697877560352,1.4826249162747207,-0.8783711870927843,-0.2639847223129014,-0.6387424434360153,-2.1462868843621257
0.6476885381006925,1.4027943109360992,1.793955775243681,-1.2446892351231635,0.032643897643419226,-0.18099073893972362,1.2004110140990436,0.30198126816590765,3.7907321432711023
1.5230298564080254,-1.4018510627922809,-0.7312399730095911,0.5455822387455254,2.711275717609902,-1.7618637420397385,-1.012835643938308,-0.6065344380049893,-3.9878604483683553
-0.23415337472333597,0.5868570938002703,-0.3428885052076537,0.15532325076508247,0.6236904987468912,-0.06902251499622762,1.0533684702282984,-0.07695545084930014,5.356282282066292
-0.23413695694918055,2.1904556258099785,1.93135208267042,-1.4069057145100745,-0.4678143201653759,-0.18757866427025166,0.5433333560143688,0.8969122533390521,6.002590732257477
1.5792128155073915,-0.9905363251306883,-1.358427381227825,-0.23310358916881843,0.13851500686915963,0.12515469706288854,-1.6791923360277774,0.530043675335771,-5.951811628051616
0.7674347291529088,-0.5662977296027719,-1.0723643770724636,-0.7521775267527164,0.1139240043873302,0.22964517693797995,0.8232347405515198,-0.07889709411099802,-3.1173134635413957
-0.4694743859349521,0.09965136508764122,1.4671663393076324,1.2906653895308018,-3.557440497808557,-0.9656175998771516,2.210553946417942,0.2825039595743305,6.656263613469952
0.5425600435859647,-0.5034756541161992,-0.1897781697021259,-0.14959633315285037,-0.9429105043398333,-0.8534140397496542,-0.17164334511850698,0.5375631284267868,1.8801090713590976
-0.46341769281246226,-1.5506634310661327,-2.5273399423940894,0.018872665519994523,0.08081806165619981,0.04559216447004996,0.19264981504842593,0.23897725539876935,-8.58775439886091
-0.46572975357025687,0.06856297480602733,0.7795357818181597,1.5444768276318728,0.8147354584518658,-0.6309921298739474,3.1304224855918856,0.131953692929784,6.0575589504819805
0.24196227156603412,-1.0623037137261049,0.5815114080900541,1.5058512627815996,1.7117413544909936,0.9074947684172557,0.9318328076808311,-0.23431319752183102,-3.9062308971823247
-1.913280244657798,0.4735924306351816,1.2733365825656402,0.350250926797152,-2.250978094596753,0.035894549767699735,1.6094061987491592,0.5448956845559947,9.668851852836205
-1.7249178325130328,-0.9194242342338032,-2.0963231492073278,3.2301938211374344,2.1571566271025993,1.865003233997474,1.6069496950330193,0.5874291663931512,3.5979139414717927
-0.5622875292409727,1.5499344050175394,1.1748483050421035,-0.3862806165490888,-0.7406425243532041,0.8204824382712258,1.5272559502385574,-40.28293381011532,-1.220845506809769
-1.0128311203344238,-0.7832532923362371,0.198091864048621,0.13887684723677263,0.21878958920978578,1.103713869390598,0.6070857097890531,-0.7328698605285912,-5.762897814698771
0.3142473325952739,-0.3220615162056756,-0.8702199271978835,0.04875223574334908,1.451533247797384,0.13256606796478587,2.543219793491368,-0.5036604030956711,-3.2978528794416517
-0.9080240755212109,0.8135172173696698,1.1572982681563981,1.5706473285185898,2.4495733975411107,0.15736150129029647,-1.6220209832830592,0.442578195579477,3.776979216352146
-1.4123037013352915,-1.2308643164339552,-0.6308353587665616,-1.7860853521429672,-0.8733353797621541,1.731320579909177,-1.8367833755393694,-0.7420641142649977,-6.95989289694595
1.465648768921554,0.22745993460412942,-0.4905373212986912,-0.18481541773842647,-0.9929745763725082,-0.37829288353702933,-1.631507686855819,0.5604481394607435,1.5786924208903816
-0.22577630048653566,1.307142754282428,1.2610346117415445,0.7507688091428433,0.9429367142719914,0.5467793541652396,2.883999213109572,0.07076229780178409,11.343062160381846
0.06752820468792384,-1.6074832345612275,-4.118158120299934,-3.112832339704939,-2.205822163665287,-0.2662375321614578,-0.7713685467567625,-0.23819587718981855,-10.036449952133681
-1.4247481862134568,0.1846338585323042,-0.608853396457376,-0.12767565681744386,-0.5089074057392626,-0.26863605838730287,2.455254582449638,0.2985370884310614,8.007944496352819
-0.5443827245251827,0.25988279424842353,0.06424434542280283,-1.2192064343083788,3.186373253278794,-1.16889626574172,-2.412246587038326,-0.693905659480373,-7.710523816050788
0.11092258970986608,0.7818228717773104,-0.18470582490820187,-0.19405587567190832,-1.0224313528623703,-0.7425143508569407,0.5923343278080915,0.4350422870780611,7.350642122179223
-1.1509935774223028,-1.236950710878082,0.02750964797950961,-0.07712978518585484,-1.9792096405171618,-0.9282694514164505,3.4013722718603665,0.8430068226184197,8.510871609596276
0.37569801834567196,-1.3204566130842763,-2.428239360997008,1.2652371070927038,1.9377417141323403,0.5943688089231695,0.7777637235807453,0.3278274282275906,-1.426882385467183
-0.600638689918805,0.5219415656168976,0.18108457190333577,0.9847338103400481,0.11144982457738921,1.0402059282236624,-0.3437725115879161,-0.11720912753594442,3.625384748636617
-0.2916937497932768,0.29698467323318606,0.3982558889337011,-1.164474117804399,-0.483878321067049,-0.09475337357840248,2.1286180341467653,-0.5109377655217363,7.392374214409932
-0.6017066122293969,0.25049285034587654,1.3668983395232073,-0.7071728158212452,-3.3849292594296387,0.22962793016365324,1.6230785160686896,-0.5492358714852197,7.175163957143376
1.8522781845089378,0.3464482094969757,-0.7657658302965293,0.456395463641029,0.46358763992324437,-0.1524713551050962,-2.550970617816784,-0.7315984552416739,-5.0793691695758785
-0.013497224737933921,-0.6800247215784908,0.2209580466231672,-1.4891949913111615,-1.3468649398729124,-0.810775919892985,-2.920965393396214,-0.08924862629886501,-3.476731117110718
-1.0577109289559004,0.23225369716100355,0.24018019214292055,1.1897143460662438,-0.8537621398948401,0.8622630247968789,-1.2851561157192017,0.04400507050429589,-0.8818749183578163
0.822544912103189,0.29307247329868125,-0.4672008586347629,0.7716012016824311,1.1342073041578369,0.6525346937594791,-3.265491911337686,0.2104075863278915,-2.8456862276727497
-1.2208436499710222,-0.7143514180263678,-0.35640760601712074,0.06496660612550598,-0.48409456808057666,-1.8925459853039637,1.1725849524303795,-0.7658290262362207,-2.368912894215813
0.2088635950047554,1.8657745111447566,2.01996548831619,-1.3589325889087838,1.6463411679238291,-0.28310900123525357,0.5476952618741862,0.39001554963256646,-3.1144063369575203
-1.9596701238797756,0.4738329209117875,0.008906927042060586,0.6626364315838819,0.14663593437680777,-0.8820273412074283,1.873300825761922,0.24074546452280943,3.3854303664156675
-1.3281860488984305,-1.1913034972026486,-1.137235034663269,-0.04430129849271895,0.04685713682012656,-0.39093856966522517,-3.1927055746505144,-0.16439678995697002,-4.505976697908438
0.19686123586912352,0.6565536086338297,0.3580909798912546,1.7691272422059068,-2.590157544127232,-0.6704315670462594,1.8669443747831111,-0.4407291490334687,8.72930238836147
0.7384665799954104,-0.9746816702273214,-0.8867515126945692,-2.774875453623924,-0.6715693985802564,-0.046420370741399854,3.036751628296217,0.49048032427649746,-6.100232814376592
0.1713682811899705,0.787084603742452,1.2999688188290714,-0.21516134629509376,3.338043050578786,-0.329914735133474,2.075377827104022,-0.069758612390878,-3.6907190750107164
-0.11564828238824053,1.158595579007404,2.387118922154576,-0.4633020536077453,-0.038522867262087354,-0.351140693820839,-2.6587540938974703,0.030346841009620644,8.723643647329201
-0.3011036955892888,-0.8206823183517105,-1.779490080878473,0.45045478166298053,0.010834521288798943,1.1073884283387134,3.532091444320427,0.2565787877416039,-1.8268208252380296
-1.4785219903674274,0.9633761292443218,2.6156166766339872,-0.9897711968731819,-0.4031033925416932,0.5571786606692488,0.9327402426743829,-0.2779012582166329,6.345731434327379
-0.7198442083947086,0.4127809269364983,-1.0992997806405682,-0.6533944402746037,0.6736689100967117,-0.7038946503004336,0.43946186683836036,-0.03605984809662792,7.340937518921073
-0.4606387709597875,0.82206015999449,0.7044879309394252,-2.218466723878664,-1.0685068316482322,-0.555546732813421,3.7428125148170834,57.567105726655015,8.63100152148385
1.0571222262189157,1.8967929826539474,2.3525015312543545,-0.10837829316403685,-0.17341404661689203,0.4917930553996126,-1.1361171802801162,0.34037869506274293,3.776109332002003
0.3436182895684614,-0.2453881160028705,-0.02773275117137075,0.30394717390589343,0.16630313274186354,0.49041957170276645,2.597506370551711,0.5686000330639812,3.929289050893063
-1.763040155362734,-0.7537361643574896,-1.2360771383487927,-0.1250095838923112,0.7335454346147208,-0.603780239062069,2.7038519832215355,-0.4208500602317794,1.6539638777090597
0.324083969394795,-0.8895144296255233,-1.0507252315473108,1.1631679361049616,0.6639771079919531,-0.23399066690216466,0.7973511806667134,-0.10291723177224557,-1.8120572721333836
-0.38508228041631654,-0.8158102849654383,-1.1976871668851083,-2.2995141949457456,-1.0441617739644886,1.8468060400869681,-0.29057302830304993,-0.1958740522404417,-7.451987959727854
-0.6769220003059587,-0.0771017094141042,-0.5336216871114069,-1.5808396444585815,-1.717195708154991,-0.5865480885213431,1.6364508735173509,0.32104411675472366,3.9941024213072405
0.6116762888408679,0.3411519748166439,0.9992509293497092,0.42135905491971326,1.264855669288998,1.9108045884587852,-0.03024000079920075,0.2983135351483529,7.264716680937569
1.030999522495951,0.27669079933001905,0.5532338056261743,-0.12860372006956056,0.22290360192974695,1.103666942525805,0.3876689457554944,0.12214931789364752,1.2392718676053545
0.9312801191161986,0.8271832490360238,0.2904577844616567,-0.714970614649485,-0.8671200460786909,1.7254162750554658,-1.177695854068001,1.0996482596182422,6.323766664171581
-0.8392175232226385,0.01300189187790702,0.7098289590385564,0.9427478503067022,0.027858583825892406,-0.6290719720694289,0.16872939567790768,1.8471281048560537,0.5184899096268482
